Rank,TOP500 Rank,Name,Computer,Site,Manufacturer,Country,Year,Segment,Total Cores,Accelerator/Co-Processor Cores,Rmax [TFlop/s],Rpeak [TFlop/s],Power (kW),Power Source,Power Effeciency [GFlops/Watts],Power Source,Power Quality Level,Measured Cores,Optimized Run (HPL),Optimized Run (Peak Power),Architecture,Processor,Processor Technology,Processor Speed (MHz),Operating System,OS Family,Accelerator/Co-Processor,Cores per Socket,Processor Generation,System Model,System Family,Interconnect Family,Interconnect,Region,Continent,Site ID,System ID
433,363,,"Lenovo HR630X, Xeon Silver 4110 8C 2.1GHz, 10G Ethernet",Service Provider T,Lenovo,China,2018,Industry,76800,,1212.8,5160.96,,,,,,,,,Cluster,Xeon Silver 4110 8C 2.1GHz,Intel Skylake,2100,Linux,Linux,None,8,Xeon Silver,Lenovo HR630X,Lenovo ThinkSystem,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,179487
434,385,Internet Company T CC1,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Service Provider T,Lenovo,China,2018,Industry,64320,,1156.5,2366.976,,,,,,,,,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Lenovo RD450,Lenovo Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,179355
435,398,,"Inspur TS10000, Xeon Platinum 8160  24C 2.1GHz, NVIDIA Tesla V100, 10G Ethernet",Service Provider T,Inspur,China,2018,Industry,27520,25600,1142,2278.464,,,,,,,,,Cluster,Xeon Platinum 8160  24C 2.1GHz,Intel Skylake,2100,CentOS,Linux,NVIDIA Tesla V100,24,Xeon Platinum,Inspur TS10000,Inspur Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,179513
436,399,,"Inspur TS10000, Xeon Platinum 8160  24C 2.1GHz, NVIDIA Tesla V100, 10G Ethernet",Service Provider T,Inspur,China,2018,Industry,27520,25600,1142,2278.464,,,,,,,,,Cluster,Xeon Platinum 8160  24C 2.1GHz,Intel Skylake,2100,CentOS,Linux,NVIDIA Tesla V100,24,Xeon Platinum,Inspur TS10000,Inspur Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,179514
437,400,,"Inspur TS10000, Xeon Platinum 8160  24C 2.1GHz, NVIDIA Tesla V100, 10G Ethernet",Service Provider T,Inspur,China,2018,Industry,27520,25600,1142,2278.464,,,,,,,,,Cluster,Xeon Platinum 8160  24C 2.1GHz,Intel Skylake,2100,CentOS,Linux,NVIDIA Tesla V100,24,Xeon Platinum,Inspur TS10000,Inspur Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,179515
438,401,,"Inspur TS10000, Xeon Platinum 8160  24C 2.1GHz, NVIDIA Tesla V100, 100G Ethernet",Service Provider T,Inspur,China,2018,Industry,27520,25600,1142,2278.464,,,,,,,,,Cluster,Xeon Platinum 8160  24C 2.1GHz,Intel Skylake,2100,CentOS,Linux,NVIDIA Tesla V100,24,Xeon Platinum,Inspur TS10000,Inspur Cluster,Gigabit Ethernet,100G Ethernet,Eastern Asia,Asia,50329,179516
439,411,Internet Company T BB1,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",Service Provider T,Lenovo,China,2017,Industry,62400,,1127.49,2296.32,,,,,,,,,Cluster,Xeon E5-2670v3 12C 2.3GHz,Intel Haswell,2300,Linux,Linux,None,12,Intel Xeon E5 (Haswell),Lenovo RD450,Lenovo Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,179356
440,475,,"Lenovo x3950, Intel Xeon E7-8860v4 18C 2.2GHz, 10G Ethernet",Service Provider T,Lenovo,China,2017,Industry,51840,,1060.19,1824.768,,,,,,,,,Cluster,Xeon E7-8860v4 18C 2.2GHz,Intel Broadwell,2200,Linux,Linux,None,18,Intel Xeon E7 (Broadwell),Lenovo x3950,Lenovo Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50329,179083
441,368,,"Inspur TS10000, Xeon Gold 6248 20C 2.5GHz, Intel Omni-Path",Shanghai Jiao Tong University,Inspur,China,2019,Academic,26240,,1194.12,2099.2,,,,,,,,,Cluster,Xeon Gold 6248 20C 2.5GHz,Intel Cascade lake,2500,CentOS,Linux,None,20,Xeon Gold 62xx (Cascade Lake),Inspur TS10000,Inspur Cluster,Omnipath,Intel Omni-Path,Eastern Asia,Asia,50802,179616
442,421,KC1,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company,Lenovo,"Korea, South",2018,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Eastern Asia,Asia,50727,179317
443,422,,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company,Lenovo,"Korea, South",2018,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Eastern Asia,Asia,50727,179473
444,221,NA3,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Netherlands,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50503,179329
445,222,,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179453
446,223,,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179461
447,224,NA9,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Netherlands,2019,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50503,179621
448,225,NA2,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Netherlands,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50503,179330
449,226,,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179462
450,227,NA8,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Netherlands,2019,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50503,179622
451,228,SB5,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Singapore,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,South-eastern Asia,Asia,50758,179638
452,229,NA1,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Netherlands,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50503,179331
453,230,SB3,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Singapore,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,South-eastern Asia,Asia,50758,179447
454,231,NA7,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Netherlands,2019,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50503,179623
455,232,IA4,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179332
456,233,SB2,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Singapore,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,South-eastern Asia,Asia,50758,179448
457,234,,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179456
458,235,IA13,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2019,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179624
459,236,NA6,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Netherlands,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50503,179632
460,237,IA3,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179333
461,238,,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179457
462,239,,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Singapore,2019,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,South-eastern Asia,Asia,50758,179617
463,240,IA2,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179334
464,241,,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179458
465,242,NA12,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Netherlands,2019,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50503,179618
466,243,NA5,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Netherlands,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50503,179327
467,244,IA1,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179335
468,245,,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179459
469,246,NA11,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Netherlands,2019,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50503,179619
470,247,HKA1,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Hong Kong,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Eastern Asia,Asia,50504,179627
471,248,NA4,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Netherlands,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50503,179328
472,249,,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Ireland,2018,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50502,179460
473,250,NA10,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Netherlands,2019,Industry,57600,,1649.11,2119.68,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50503,179620
474,423,UKC2,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,United Kingdom,2018,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50728,179313
475,424,UK6,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,United Kingdom,2018,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50728,179645
476,425,UKC1,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,United Kingdom,2018,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50728,179314
477,426,UK5,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,United Kingdom,2018,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50728,179646
478,427,,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Japan,2018,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Eastern Asia,Asia,50772,179455
479,428,InC1,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,India,2018,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,South-central Asia,Asia,50757,179316
480,429,FR1,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,France,2019,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50748,179641
481,430,UKC4,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,United Kingdom,2018,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50728,179311
482,431,BC2,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Brazil,2019,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,South America,Americas,50804,179642
483,432,SB4,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,Singapore,2019,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,South-eastern Asia,Asia,50758,179643
484,433,UKC3,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,United Kingdom,2018,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Northern Europe,Europe,50728,179312
485,434,C1,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M),Lenovo,China,2019,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Eastern Asia,Asia,50805,179644
486,435,2,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M) SA,Lenovo,South Africa,2018,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Southern Africa,Africa,50771,179647
487,436,,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M) SA,Lenovo,South Africa,2018,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Southern Africa,Africa,50771,179452
488,437,1,"Lenovo C1040, Xeon E5-2673v4 20C 2.3GHz, 40G Ethernet",Software Company (M) SW,Lenovo,Switzerland,2019,Industry,38400,,1123.15,1413.12,,,,,,,,,Cluster,Xeon E5-2673v4 20C 2.3GHz,Intel Broadwell,2300,Linux,Linux,None,20,Intel Xeon E5 (Broadwell),Lenovo C1040,Lenovo Cluster,Gigabit Ethernet,40G Ethernet,Western Europe,Europe,50803,179640
489,170,TaiYi,"ThinkSystem SD530, Xeon Gold 6148 20C 2.4GHz, Intel Omni-Path",Southern University of Science and Technology,Lenovo,China,2018,Academic,32400,,1686.54,2488.32,,,,,,,,,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,Linux,Linux,None,20,Xeon Gold,ThinkSystem SD530,Lenovo ThinkSystem,Omnipath,Intel Omni-Path,Eastern Asia,Asia,50793,179572
490,276,TaiYi GPU,"ThinkSystem SD530, Xeon Gold 6140 18C 2.3GHz, NVIDIA Tesla V100, Infiniband EDR",Southern University of Science and Technology,Lenovo,China,2018,Academic,29400,24000,1498.32,2412.54,,,,,,,,,Cluster,Xeon Gold 6140 18C 2.3GHz,Intel Skylake,2300,Linux,Linux,NVIDIA Tesla V100,18,Xeon Gold,ThinkSystem SD530,Lenovo ThinkSystem,Infiniband,Infiniband EDR,Eastern Asia,Asia,50793,179571
491,82,VSC-4,"ThinkSystem SD650, Xeon Platinum 8174 24C 3.1GHz, Intel Omni-Path",Technische Universitaet Wien,Lenovo,Austria,2019,Academic,37920,,2726.0779,3761.664,,,,,,,,,Cluster,Xeon Platinum 8174 24C 3.1GHz,Intel Skylake,3100,SUSE Linux Enterprise Server 12 SP3,Linux,None,24,Xeon Platinum,ThinkSystem SD650,Lenovo ThinkSystem,Omnipath,Intel Omni-Path,Western Europe,Europe,48912,179697
492,442,CT-1,"Sugon TC6000, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet",Telecom Company,Sugon,China,2018,Industry,66000,,1121,2323.2,,,,,,,,,Cluster,Xeon E5-2630v4 10C 2.2GHz,Intel Broadwell,2200,CentOS,Linux,None,10,Intel Xeon E5 (Broadwell),Sugon TC6000,Sugon Cluster,Gigabit Ethernet,10G Ethernet,Eastern Asia,Asia,50591,179400
493,300,,"INSPUR NF5288M5, Xeon Gold 6148 20C 2.4GHz, NVIDIA Tesla V100, 100G Ethernet",Telecommunication Company,Inspur,China,2019,Industry,34000,32000,1389,2953.6,,,,,,,,,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,CentOS,Linux,NVIDIA Tesla V100,20,Xeon Gold,INSPUR NF5288M5,Inspur Cluster,Gigabit Ethernet,100G Ethernet,Eastern Asia,Asia,50119,179611
494,357,,"INSPUR NF5288M5, Xeon Gold 6148 20C 2.4GHz, NVIDIA Tesla V100, 100G Ethernet",Telecommunication Company,Inspur,China,2019,Industry,30600,28800,1223,2658.24,,,,,,,,,Cluster,Xeon Gold 6148 20C 2.4GHz,Intel Skylake,2400,CentOS,Linux,NVIDIA Tesla V100,20,Xeon Gold,INSPUR NF5288M5,Inspur Cluster,Gigabit Ethernet,100G Ethernet,Eastern Asia,Asia,50119,179612
